Date,open,high,low,close,volume
2026-01-05,163.4199981689453,167.6999969482422,160.9600067138672,164.72000122070312,22859000
2026-01-06,166.8800048828125,167.13999938964844,154.0500030517578,157.97000122070312,22627800
2026-01-07,163.4499969482422,170.16000366210938,158.4499969482422,161.8300018310547,28406900
2026-01-08,158.6300048828125,170.6199951171875,156.1699981689453,166.97000122070312,25159400
2026-01-09,166.75,167.1999969482422,155.4600067138672,157.3300018310547,27962600
2026-01-12,156.27000427246094,163.82000732421875,154.69000244140625,162.22999572753906,16182000
2026-01-13,164.4499969482422,173.75999450683594,159.92999267578125,172.99000549316406,27656200
2026-01-14,178.63999938964844,190.1999969482422,176.1199951171875,179.3300018310547,40257000
2026-01-15,179.1300048828125,179.25,170.08999633789062,170.91000366210938,21486500
2026-01-16,171.92999267578125,173.8800048828125,167.58999633789062,173.7100067138672,19462500
2026-01-20,165.1699981689453,165.72000122070312,158.85000610351562,160.22999572753906,25666700
2026-01-21,161.27000427246094,165.72000122070312,156.00999450683594,163.80999755859375,18440800
2026-01-22,163.72999572753906,164.63999938964844,159.44000244140625,160.97999572753906,11116000
2026-01-23,160.94000244140625,168.9600067138672,158.72000122070312,163.11000061035156,14879300
2026-01-26,159.41000366210938,163.9199981689453,158.6199951171875,160.5800018310547,14516500
2026-01-27,160.30999755859375,161.6699981689453,156.97999572753906,161.5800018310547,13962200
2026-01-28,164.4499969482422,165.72000122070312,157.0,158.4499969482422,14082600
2026-01-29,155.9499969482422,156.0,139.36000061035156,143.19000244140625,34618500
2026-01-30,140.0,151.14999389648438,139.89999389648438,149.7100067138672,22768000
2026-02-02,139.77000427246094,147.8800048828125,138.0,139.6300048828125,27171500
2026-02-03,140.13999938964844,140.22999572753906,126.73999786376953,133.25999450683594,26169000
2026-02-04,130.00999450683594,130.82000732421875,121.19000244140625,129.08999633789062,25775600
2026-02-05,120.25,122.0,104.16999816894531,106.98999786376953,60129700
2026-02-06,114.94999694824219,135.6699981689453,114.68000030517578,134.92999267578125,57771000
2026-02-09,127.37000274658203,139.5800018310547,125.12999725341797,138.44000244140625,34291600
2026-02-10,133.66000366210938,139.16000366210938,132.67999267578125,133.0,23002100
2026-02-11,133.69000244140625,133.91000366210938,123.91999816894531,126.06999969482422,25837800
2026-02-12,127.56999969482422,128.99000549316406,120.63999938964844,123.0,20960700
2026-02-13,127.0,135.25,125.76000213623047,133.8800048828125,24573900
2026-02-17,129.00999450683594,132.1199951171875,125.91000366210938,128.6699981689453,18881000
2026-02-18,127.62999725341797,132.25,123.62000274658203,125.19999694824219,17307700
2026-02-19,123.48999786376953,130.0399932861328,121.87000274658203,129.4499969482422,15457200
2026-02-20,130.50999450683594,136.13999938964844,129.41000366210938,131.0500030517578,17625400
2026-02-23,127.9000015258789,130.3800048828125,122.83000183105469,123.70999908447266,18858900
2026-02-24,121.70999908447266,126.73999786376953,118.4000015258789,124.61000061035156,15352700
2026-02-25,130.0500030517578,137.86000061035156,128.94000244140625,135.64999389648438,24152100
2026-02-26,133.6999969482422,135.75,128.63999938964844,133.39999389648438,18110800
2026-02-27,128.9499969482422,131.1199951171875,127.86000061035156,129.5,14027700
2026-03-02,129.13999938964844,140.13999938964844,128.94000244140625,137.64999389648438,25456100
2026-03-03,133.33999633789062,136.4600067138672,127.80000305175781,132.67999267578125,19405900
2026-03-04,143.8300018310547,149.5399932861328,142.19000244140625,146.44000244140625,37382600
2026-03-05,145.0399932861328,146.44000244140625,137.2100067138672,139.80999755859375,21286000
2026-03-06,134.89999389648438,136.36000061035156,131.77000427246094,133.52999877929688,19538800
2026-03-09,136.0,140.19000244140625,135.3000030517578,138.9499969482422,20433000
2026-03-10,141.92999267578125,142.4600067138672,133.94000244140625,138.4600067138672,18325000
2026-03-11,139.80999755859375,142.6699981689453,135.13999938964844,138.3300018310547,15637600
2026-03-12,137.16000366210938,138.8000030517578,133.3800048828125,137.33999633789062,15229400
2026-03-13,143.86000061035156,147.25999450683594,138.44000244140625,139.6699981689453,23685400
2026-03-16,145.35000610351562,148.24000549316406,143.30999755859375,147.52000427246094,22933200
2026-03-17,145.97000122070312,152.27000427246094,145.22999572753906,150.27999877929688,18448500
2026-03-18,144.99000549316406,146.75999450683594,140.35000610351562,140.55999755859375,21314100
2026-03-19,135.02000427246094,139.77999877929688,132.75999450683594,138.24000549316406,19227700
2026-03-20,139.47000122070312,139.69000244140625,134.1300048828125,135.66000366210938,28568300
2026-03-23,138.61000061035156,139.92999267578125,133.97000122070312,138.1999969482422,21633700
2026-03-24,138.72999572753906,140.0500030517578,134.27999877929688,136.25,19098500
2026-03-25,140.39999389648438,143.85000610351562,136.8000030517578,139.1300048828125,18708000
2026-03-26,136.5500030517578,139.0800018310547,132.69000244140625,132.92999267578125,15285500
2026-03-27,129.8800048828125,130.64999389648438,123.9800033569336,126.02999877929688,21475100
2026-03-30,129.5500030517578,130.33999633789062,120.80000305175781,121.44000244140625,15800400
2026-03-31,123.16000366210938,125.30000305175781,117.75,124.80000305175781,21290300
2026-04-01,126.18000030517578,126.30000305175781,121.44000244140625,122.77999877929688,15378300
2026-04-02,119.80000305175781,122.6500015258789,116.4000015258789,119.83000183105469,17609700
2026-04-06,124.56999969482422,128.4600067138672,123.19999694824219,127.69000244140625,18435900
2026-04-07,125.31999969482422,126.73999786376953,121.13999938964844,123.72000122070312,14284200
2026-04-08,133.6699981689453,134.5,126.12999725341797,128.3000030517578,17149200
2026-04-09,127.83000183105469,132.2100067138672,125.80000305175781,128.86000061035156,14497400
2026-04-10,130.0500030517578,132.27999877929688,127.4000015258789,128.63999938964844,13097500
2026-04-13,126.6500015258789,132.49000549316406,125.04000091552734,132.36000061035156,12804700
2026-04-14,137.92999267578125,143.6999969482422,136.32000732421875,137.41000366210938,20643200
2026-04-15,139.75,143.75,135.49000549316406,143.5399932861328,13941700
2026-04-16,143.2100067138672,149.16000366210938,139.3300018310547,148.94000244140625,17638000
2026-04-17,154.6300048828125,173.14999389648438,153.77000427246094,166.52000427246094,52173700
2026-04-20,162.3000030517578,171.05999755859375,160.63999938964844,170.80999755859375,22173500
2026-04-21,170.61000061035156,172.89999389648438,163.75,163.97000122070312,22153500
2026-04-22,174.92999267578125,183.25,174.0,179.36000061035156,31893900
2026-04-23,175.8800048828125,180.9199981689453,171.5399932861328,172.47000122070312,19559000
2026-04-24,176.8800048828125,177.27999877929688,169.00999450683594,171.02000427246094,14119400
2026-04-27,170.9199981689453,175.75,167.61000061035156,169.1999969482422,13295400
2026-04-28,163.8699951171875,166.83999633789062,159.67999267578125,165.7100067138672,13858700
2026-04-29,165.7100067138672,165.74000549316406,156.11000061035156,158.19000244140625,15146200
2026-04-30,161.77000427246094,166.83999633789062,159.0,165.4499969482422,12437800
2026-05-01,170.8000030517578,180.3800048828125,169.42999267578125,177.1699981689453,21661200
2026-05-04,180.89999389648438,186.00999450683594,178.49000549316406,183.8000030517578,18114300
