Date,open,high,low,close,adj_close,volume
2026-01-05,145.85000610351562,148.14999389648438,133.11000061035156,140.24000549316406,140.24000549316406,8056400
2026-01-06,139.8800048828125,139.8800048828125,129.50999450683594,132.9499969482422,132.9499969482422,7360800
2026-01-07,128.8300018310547,143.1999969482422,124.6999969482422,141.0,141.0,9879300
2026-01-08,140.44000244140625,142.9409942626953,135.07000732421875,141.58999633789062,141.58999633789062,6231100
2026-01-09,145.52999877929688,157.5,143.6199951171875,150.4199981689453,150.4199981689453,7517300
2026-01-12,148.7449951171875,156.42999267578125,147.36000061035156,156.07000732421875,156.07000732421875,4636500
2026-01-13,157.6750030517578,164.74000549316406,154.41000366210938,161.3800048828125,161.3800048828125,4604700
2026-01-14,159.5,160.0,148.5800018310547,156.83999633789062,156.83999633789062,4918400
2026-01-15,163.3699951171875,164.8000030517578,149.0,149.1199951171875,149.1199951171875,5677000
2026-01-16,150.0500030517578,155.41000366210938,148.81199645996094,150.97000122070312,150.97000122070312,4370800
2026-01-20,144.72999572753906,158.86500549316406,143.8000030517578,153.22000122070312,153.22000122070312,6083800
2026-01-21,153.1699981689453,153.39999389648438,134.14999389648438,139.16000366210938,139.16000366210938,9437800
2026-01-22,143.0,144.06500244140625,132.5,135.10000610351562,135.10000610351562,7268000
2026-01-23,135.97500610351562,138.24000549316406,131.13999938964844,133.16000366210938,133.16000366210938,4348200
2026-01-26,131.22000122070312,134.49000549316406,127.33000183105467,128.02000427246094,128.02000427246094,4894700
2026-01-27,130.77000427246094,133.0,127.6999969482422,129.57000732421875,129.57000732421875,4884200
2026-01-28,131.77000427246094,134.5,126.52999877929688,129.66000366210938,129.66000366210938,5147000
2026-01-29,131.4199981689453,135.02999877929688,123.25,129.47000122070312,129.47000122070312,5588100
2026-01-30,128.4949951171875,132.1999969482422,123.58999633789062,125.27999877929688,125.27999877929688,6759200
2026-02-02,121.70999908447266,123.75,118.52999877929688,119.95999908447266,119.95999908447266,5572900
2026-02-03,121.1050033569336,124.20999908447266,104.94999694824219,111.30999755859375,111.30999755859375,10940600
2026-02-04,108.04000091552734,108.08000183105469,95.06999969482422,96.94999694824219,96.94999694824219,14406000
2026-02-05,95.99800109863281,101.81999969482422,94.18699645996094,98.05999755859375,98.05999755859375,8225300
2026-02-06,103.11000061035156,113.62999725341797,102.30000305175781,111.4000015258789,111.4000015258789,9896600
2026-02-09,113.40499877929688,124.33000183105469,111.07599639892578,123.41000366210938,123.41000366210938,9063700
2026-02-10,141.0749969482422,142.0,131.25999450683594,134.72000122070312,134.72000122070312,12592700
2026-02-11,134.35000610351562,134.78599548339844,119.37999725341797,128.39999389648438,128.39999389648438,9878800
2026-02-12,131.05999755859375,132.0,121.66999816894531,121.77999877929688,121.77999877929688,6440700
2026-02-13,122.2750015258789,124.01000213623047,117.01000213623047,121.44000244140625,121.44000244140625,4520600
2026-02-17,117.5,126.95999908447266,114.0999984741211,124.80000305175781,124.80000305175781,4931900
2026-02-18,124.3499984741211,132.49000549316406,121.41000366210938,127.91000366210938,127.91000366210938,3918900
2026-02-19,129.9949951171875,131.6300048828125,127.08999633789062,130.66000366210938,130.66000366210938,3358200
2026-02-20,128.93499755859375,131.97999572753906,123.43000030517578,124.05999755859375,124.05999755859375,5201500
2026-02-23,122.4000015258789,124.41000366210938,118.87999725341797,124.05000305175781,124.05000305175781,3814500
2026-02-24,124.01000213623047,125.55999755859375,119.87699890136719,120.83000183105469,120.83000183105469,4042300
2026-02-25,118.80500030517578,124.69000244140625,114.6500015258789,123.45999908447266,123.45999908447266,5359600
2026-02-26,124.46499633789062,124.5,110.68000030517578,114.4800033569336,114.4800033569336,7864100
2026-02-27,111.05999755859375,112.95999908447266,108.87999725341797,112.2699966430664,112.2699966430664,7420500
2026-03-02,108.05000305175781,115.69000244140625,106.66000366210938,114.22000122070312,114.22000122070312,12477400
2026-03-03,101.0,102.62999725341797,92.5999984741211,97.30000305175781,97.30000305175781,19706000
2026-03-04,101.53500366210938,107.43000030517578,98.86000061035156,102.54000091552734,102.54000091552734,9137900
2026-03-05,109.08000183105469,116.28700256347656,109.01899719238281,114.73999786376953,114.73999786376953,11716200
2026-03-06,111.16999816894531,117.83000183105469,108.76000213623047,109.83000183105469,109.83000183105469,6948700
2026-03-09,106.19000244140625,116.12999725341797,104.80000305175781,115.9800033569336,115.9800033569336,7272300
2026-03-10,114.79000091552734,116.19000244140625,111.48999786376953,112.33000183105469,112.33000183105469,5691500
2026-03-11,112.81999969482422,120.75499725341797,112.81999969482422,115.91000366210938,115.91000366210938,6121200
2026-03-12,113.08000183105469,114.63500213623047,108.58200073242188,111.56999969482422,111.56999969482422,6053300
2026-03-13,113.0199966430664,117.9000015258789,112.48999786376953,117.69000244140625,117.69000244140625,4495300
